sock_write_iter,sockfd_lookup_light,sock_read_iter,sock_recvmsg,sock_write_iter_count,sockfd_lookup_light_count,sock_read_iter_count,sock_recvmsg_count,class
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
